topic	tweet_id	text	claim
LESA	1410	The Executive Office for Immigration Review, which falls under the Department of Justice, told all judges and staff members in an email Monday that all coronavirus posters, which explain in English and Spanish how to prevent catching and spreading the virus, had to be removed. https://t.co/nd7agSok7p	0
LESA	1411	if your academic conference gets cancelled due to covid19 just present your research in your empty living room and pretend you had an 8am presentation slot alternatively to recreate the hotel bar experience grab a shitty beer from your fridge and throw 9 into the trashcan	0
LESA	1412	and yet tonight im getting magas in my tl repeating it practically word for word never underestimate how shameless this process is	0
LESA	1413	Wish he becomes the role model of getting cured by self isolation! https://t.co/0xFKtzL8tE	0
LESA	1414	There have been multiple #WhatsApp messages about various natural remedies to prevent or cure #Corona /#Covid_19 - Natural/healthy foods may have positive properties but they do not provide a cure or prevent - check facts before forwarding! What prevents is #StayAtHome https://t.co/NaAh2JngQD	0
LESA	1415	"So 5G is causing coronavirus??
Well here’s the cure, switch it off!!🙄"	0
LESA	1416	advisory to students class suspensions were made for your safety please use those days to rest strengthen your immune system and read your lessons please dont gala muna walangpasok covid19	0
LESA	1417	should be trusted to manage the coronavirusoutbreak response	0
LESA	1418	dear bbc i want to fight for you i know youre more than news which has been questionable youre also great drama documentaries kids tv etc but dont make me question that by inviting farage on to talk about corona ffs show youll fight for your integrity yourselves	0
LESA	1419	RT @garclar2244: Is coronavirus a manufactured bioweapon that Chinese spies stole from Canada? https://t.co/WorDlcMzpx	0
LESA	1420	When you can’t seem to catch your breath: #lysol inhaler. #DisinfectantDonnie #DontTryThisAtHome #COVID19 #COVIDIOT https://t.co/3UjFMbKgyy	0
LESA	1421	i wish to express again my closeness to those who are ill with the coronavirus and to healthcare workers who are caring for them as well as to civil authorities and all those involved in assisting patients and in containing the spread of the virus	0
LESA	1422	could this be reason why coronavirus has spread in north italy the timing of the qatar airways flight qr127 777 is 2 hours after the 777 arrives from tehran qr491 qatar has used the same 777 to go to milan after the tehran trip several times in past month as last night	0
LESA	1423	to all of you panicbuying over coronavirus two small requests please dont buy something for your local foodbank instead	0
LESA	1424	i know everyone is freaking out about covid19 at the moment but heres some fab news to make the world seem like a less scary place	0
LESA	1425	"Older but still relevant: Health products that make false or misleading claims to prevent, treat or cure #COVID19 may put your health at risk 🙄via @HealthCanada #cdnhealth 
https://t.co/9dFNXaV3gW"	0
LESA	1426	president deborah burger reads a public statement from one of our quarantined nurses who works at a northern california kaiser facility full statement covid19	0
LESA	1427	dear pence is the below true do you have a plan also when are local jurisdictions going to get the coronavirus test kits you promised	0
LESA	1428	after covid19 is over i better never hear anyone trash low end workers again those people at the grocery store the dollar general workers those fast food workers the walmart employees those people you didnt even think deserved to have a wage to survive on	0
LESA	1429	Don’t touch! Enough of #socialdistancing and #isolation in #lockdown -is the #cure  or #preacaution worse than the #disease?! #donttouch #humancontact #painting #inwork #aceyluc #monotype #hands #sketch #covid19… https://t.co/w4vksriwsO	0
LESA	1430	interesting how no one is talking about singleuse plastics now that everyone needs them to protect themselves coronavirus	0
LESA	1431	#WUHANGATE – 1. Golden Intrigues #BioweaponVaccines among China, #CIA, Saudi and #BigPharma J&amp;J – GSK.  #covid19 #nzlockdown #coronavirus #biowarfare  https://t.co/CcQnCfH9QJ via @veteranstoday	0
LESA	1432	there is no bigger tool in the cosmos than this absolute loser he doesnt have a single redeeming characteristic hes the guy at the party who endlessly blabbers on about himself and has you pinned a corner so you cant leave	0
LESA	1433	We will surely find cure for #Covid19 ... but what abt these kind of disease??  👇👇👇 https://t.co/A3wcYEV82S	0
LESA	1434	does have a team fighting covid19 rumors on the platform if it does it should immediately delete any prc official account that peddles the lie that the virus did not originate in china twitter should not allow itself to be a willing tool of ccp propaganda	0
LESA	1435	Why did we exclude vitamin B complex... I think that is the holy grail in search for the cure of #covid19 https://t.co/k9CVOGjXyi	0
LESA	1436	@abdul1685 @abdulla_shahid @narendramodi @DrSJaishankar @MEAIndia @niyaf It is only a preventive measure to improve immunity. It is not a cure and should not be given to regular patients with symptoms. This is mostly for the front line medical staff interacting with patients needing better immunity. #CoronavirusOutbreak #IndiaFightsCorona	0
LESA	1437	"Me: They say it ain’t a cure for that Coronavirus

Braylen: What if they just drink a Corona? 

😭😭😭 I love my son man"	0
LESA	1438	i call it the wuhan virus im chinese i must be suffering from a serious case of internalized racism	0
LESA	1439	Yup, just a cold bro... https://t.co/Zcq1z4FQ6Y	0
LESA	1440	i’m immune to coronavirus	0
LESA	1441	"@ashokepandit There may a cure for Corona virus

But there is no cure for a virus like you"	0
LESA	1442	Cancel Corona Virus ~ Not Coachella.	0
LESA	1443	"#CoronaVirusTruth- Name of #ChineseVirus19 Decoded
   
C - Chinese
O - Originated
V - Virus
 I - In
D - December
19 - 2019
= #COVID19

So, #CoronaVirus is #ChineseCoronaVirus+#ChineseWuhanVirus &amp; a #BioWeapon of #China 4 #ChineseBioterrorism. #ChinaLiedPeopleDie #CoronaVirusIndia https://t.co/0szauS39eb"	0
LESA	1444	"Around 30% of Americans surveyed by @pewresearch believe the novel #coronavirus was manufactured in a lab, either on purpose or accidentally. 

Did the virus originate in a Wuhan laboratory as part of experiments involving bioweapons?

#China #CCP #MAGA #Wuhan #COVIDー19 #COVID https://t.co/bZn1lDRIXl"	0
LESA	1445	Well now we know the cure, instead of exposing ourselves to sunlight and fresh air to strengthen our immune systems  we need to cover up. Sorry lads, no bikinis this year...  👙 #coronavirus #COVID19 #UVlighttherapy https://t.co/xAHjekFIpm	0
LESA	1446	BREAKING: Department of Health announces 11 more confirmed cases of #COVID19. Cases now at 35 in PH. | via @raphbosano #coronavirus https://t.co/IJXPRvsiSN	0
LESA	1447	just wanna leave it here covid19 philippines	0
LESA	1448	It is a fair question to ask whether the lack of testing is due to gross incompetence by the  @realDonaldTrump  Administration, or Trumpâs stated desire to minimize the #CoronaOutbreak. Either way we now have severe consequences. And we cannot get those critical weeks back.	0
LESA	1449	@Bird5Ca Is Coronavirus a Manufactured Bioweapon That Chinese Spies Stole From Canada?  https://t.co/8vpfHdq8wI #deathbydesign #pharmagreed #China #Canada #bcpoli #cdnpoli #Richmond #AllByDesign	0
LESA	1450	if corona is only getting yt folks outta here then	0
LESA	1451	create a fake account tweet fake news pidi journalists will rt amp quote rt then the original pidi will quote rt create panic say sorry deactivate the account	0
LESA	1452	Anyone else waiting for the World Leaders to say “April Fools, Coronavirus is FAKE!”? #AprilFoolsDay #coronavirus	0
LESA	1453	After we defeat #COVID19, we should start looking into a cure for the two party system. https://t.co/0iYYqkbDGX	0
LESA	1454	Which one at least has a vaccine already? 🤔 https://t.co/bYlpUrKLaS	0
LESA	1455	Trump says “we were early” on #coronavirus.  2/26 “The 15 (people) within a couple of days is going to be down to close to 0”  2/28 “One day, it’s like a miracle, it will disappear”   2/28 “This is their new hoax”   3/12 “It’s going to go away”  Yup. We were early	0
LESA	1456	RT @TheDeyonceee: This shit probably cure the coronavirus	0
LESA	1457	"#coronavirusinindia
 
 Hindus: Sanatan lifestyle is cure for Coronavirus
 
 Muslims: 5 times Namaz keeps you away from Coronavirus
 
 Christian: Embrace Yeshu to heal all your sickness
 
 While Coronavirus: https://t.co/5M7V6lTwkh"	0
LESA	1458	Harvard Chemical Biology Scientist Arrested For Receiving Over $2M From Chinese Wuhan University via @nationalfile https://t.co/XyUfqAJR3T LOOKs Like a Bioweapon this dude  sold	0
LESA	1459	even before corona virus i been doing this	0
LESA	1460	I still hope with all the disappointments I'm feeling on how our gov't is handling this virus outbreak, they will still be able to make drastic efforts to prevent and cure this epidemia SOONEST! Do it now. Ready ako magpatawad wag lang sobrang late na guys pls lang	0
LESA	1461	"The only CURE"" of Corona is to ""CARE""."	0
LESA	1462	Sorry, there is no coming back from saying this was all a “hoax.”  I don't give a fuck about “change of tone,” “change of heart,” nothing.  You mutha fuckers took a serious situation and endangered ALL just to defend a bigot.  Fuck you.  Not sorry.  #coronavirus	0
LESA	1463	anybody else just randomly yell corona virus in cardis voice	0
LESA	1464	b52questions 1 why is rudy not under arrest 2 why is harvey not in rikers 3 why is cuccinelli still working 4 has barr quit yet 5 when is flynn being sentenced 6 who trusts pence and mrs miller with messaging about coronavirus 7 are rs happy wtheir guy	0
LESA	1465	#EXO members #Chanyeol, #Lay, #Suho and #Kai have donated a combined 170 million won to Korea Disaster Relief Association Hope Bridge to help fight the #coronavirus outbreak. #COVID19  @weareoneEXO  @layzhang  #ì°¬ì´ #ZhangYixing #ìí¸ #ìì	0
LESA	1466	"WTF! Forget about #CoronaVirus, get cure of #Cancer first!
#RIPLegend #RishiKapoor #IrrfanKhan 😢😞"	0
LESA	1467	"Maybe it’s just me, but....
I won’t be injecting isopropyl alcohol, bleach, Lysol, or any other disinfectant. 😳

#wtf #COVID19 #notasolution #pleasestoptalking"	0
LESA	1468	"Stay Calm &amp; use Purell or Lysol 
Some times things are BLOWN OUT OF PROPORTION on purpose to create #PLANNEDCHAOS https://t.co/WZel0GtK6P"	0
