topic	tweet_id	tweet_url	tweet_text	class_label	text	claim
ClaimBuster	11323				And now I listen how she's going to get rid of ISIS.	0
ClaimBuster	11324				We also need to hold on to equal pay.	0
ClaimBuster	11325				They are -- the conspicuousness of their presence is only matched by our absence, because we've been focused on Iraq.	0
ClaimBuster	11326				I want to give every American a $5,000 refundable tax credit.	0
ClaimBuster	11327				You've been through the roughest weeks anybody could imagine.	0
ClaimBuster	11328				I think my programs are far less inflationary than those of Governor Reagan.	0
ClaimBuster	11329				If you reduce the out-go of Social Security, that money would not go into the general fund to reduce a deficit.	1
ClaimBuster	11330				But let me just tell you my position on guns in general, sir, if you don't mind.	0
ClaimBuster	11331				Look at all these women Senate candidates we have here.	0
ClaimBuster	11332				But I've always said trickle-down government is bad.	1
ClaimBuster	11333				My priority is putting people back to work in America.	0
ClaimBuster	11334				And that's what's happening in Afghanistan and Iraq.	0
ClaimBuster	11335				During the Depression era, we had a thing called the home ownership loan corporation.	1
ClaimBuster	11336				I don't believe Mr. Perot feels this way, but I know Governor Clinton did because I want to accurately quote him.	0
ClaimBuster	11337				We haven't got 12 days, folks.	0
ClaimBuster	11338				And that's why the FDA and that's why the surgeon general are looking very carefully to make sure it can be done in a safe way.	1
ClaimBuster	11339				Then we went in with the multinational force to help remove, and did remove, more than 13,000 of those terrorists from Lebanon.	1
ClaimBuster	11340				"When Senator Obama was first asked, he said, ""Any place, any time,"" the way Barry Goldwater and Jack Kennedy agreed to do, before the intervention of the tragedy at Dallas."	1
ClaimBuster	11341				And what that's going to do is a disaster for the country.	0
ClaimBuster	11342				And, you know, I was raised by a single mom who had to put herself through school while looking after two kids.	1
ClaimBuster	11343				Well, if you're wealthy, you're better off.	0
ClaimBuster	11344				This is an - a typical example, maybe of many others, where this administration overthrew an elected government and helped to establish a military dictatorship.	1
ClaimBuster	11345				Put a head fake on us.	0
ClaimBuster	11346				We - I mean in Korea - we had uh - three million five hundred thousand young men uh - in the Army, Navy, Air Force and Marines.	1
ClaimBuster	11347				It happened because I could work with people -- Republicans and Democrats.	1
ClaimBuster	11348				Again, if you're not rich, you're not a superpower.	0
ClaimBuster	11349				The President has always maintained and very properly so that he is entitled to get what advice he wants from his cabinet and from his other advisers without disclosing that to anybody - including as a matter of fact the Congress.	1
ClaimBuster	11350				You see, I want the families to have the choice.	0
ClaimBuster	11351				We have written agreements and we have some missiles that have been destroyed, but we have a huge number of intercontinental ballistic missiles that are still in place in Russia.	1
ClaimBuster	11352				Can we say, really say that we will be better off when we pull away from sort of that basic American instinct of decency and fairness?	0
ClaimBuster	11353				President Truman vetoed on the average, while he was president, about thirty-eight bills a year.	1
ClaimBuster	11354				Secondly, we passed a federal aid to education bill in the Senate.	1
ClaimBuster	11355				And we've got too much government and too much spending and the government is -- the size of government has grown by 40 percent in the last eight years.	1
ClaimBuster	11356				This is a race between the Vice President and myself for the presidency of the United States.	0
ClaimBuster	11357				But younger workers, in order to make sure the system exists tomorrow, younger workers ought to be able to take some of your own money and invest it in safe securities to get a better rate of return on that money.	0
ClaimBuster	11358				And then we made it plain, a second phase, take up the submarine-launched or the airborne missiles.	1
ClaimBuster	11359				We are sitting on a ticking time bomb folks, because we have totally mismanaged our country, and we had better get it back under control.	0
ClaimBuster	11360				So what that means is that we can't simply drill our way out of the problem.	0
ClaimBuster	11361				I believe that many of the things they have done are evil in any concept of morality that we have.	0
ClaimBuster	11362				"It isn't enough for him to say ""I support the President's position, that I voted for the resolution."""	0
ClaimBuster	11363				And let me add the word safety; it must be done with the utmost of safety.	0
ClaimBuster	11364				Everybody who pays taxes ought to get some relief.	0
ClaimBuster	11365				I think we ought to be looking at modernization, I think we ought to be exploring less expensive ways to get it on land, and we ought to make sure that we have an effective and strong and credible nuclear deterrent.	0
ClaimBuster	11366				I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.	1
ClaimBuster	11367				We've got seven and a half million people out of jobs.	1
ClaimBuster	11368				And believe me, this country thinks it's -- really thinks it's disgraceful, also.	0
ClaimBuster	11369				And I will tell you, we are cutting them big league for the middle class.	0
ClaimBuster	11370				All I say is this.	0
ClaimBuster	11371				Bill and that allowed him to go to college, that wasn't a handout.	1
ClaimBuster	11372				Morton, I did criticize the President because of our undercutting of what was a stalwart ally -- the Shah of Iran.	1
ClaimBuster	11373				I would pick somebody who would not allow their personal opinion to get in the way of the law.	0
ClaimBuster	11374				I am not going to commit US forces until I know what the mission is, till the military tell me that it can be completed, and till I know how they can come out.	0
